S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
66;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.775;-334.150.855;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:10
67;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.775;-334.150.855;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:14
68;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.775;-334.150.855;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:16
69;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.775;-334.150.855;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:18
70;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.735;-334.150.998;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:23
71;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.735;-334.150.998;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:23
72;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.822;-334.150.897;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:24
73;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.735;-334.150.998;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:26
74;shOKw28KcyM7KoIgimnUvKfygjs2;-LpdSfeXuizsLJdXFJ4-;-706.052.735;-334.150.998;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:28
75;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-7.060.525;-334.150.967;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:30
76;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.329;-334.151.056;6.812.999.877.929.680;0.009273952804505825;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:30
77;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.329;-334.151.056;6.812.999.877.929.680;0.009273952804505825;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:31
78;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-7.060.525;-334.150.967;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:33
79;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-7.060.525;-334.150.967;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:35
80;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-7.060.525;-334.150.967;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:38
81;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.731;-334.151.003;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:39
82;shOKw28KcyM7KoIgimnUvKfygjs2;-LpdVZHqvR86D-4v9o09;-706.052.731;-334.151.003;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:41
83;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.731;-334.151.003;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:44
84;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.731;-334.151.003;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:46
85;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.731;-334.151.003;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:48
86;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.085;-334.151.281;6.840.999.755.859.370;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:49
87;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.085;-334.151.281;6.840.999.755.859.370;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:54
88;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.085;-334.151.281;6.840.999.755.859.370;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:56
89;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.085;-334.151.281;6.840.999.755.859.370;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:59
90;shOKw28KcyM7KoIgimnUvKfygjs2;-LpdZoT-2J6gSjxrVkA1;-706.052.687;-334.150.962;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:59
91;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.722;-334.151.001;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:04
92;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.727;-334.151.002;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:08
93;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.727;-334.151.002;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:10
94;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.049.858;-334.151.797;684.199.951.171.875;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:16
95;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.729;-334.151.003;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:23
96;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.725;-334.151.003;6.813.999.633.789.060;0.009729539044201374;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 15:23
